asdf_id,viirs_ntl_annual_v21_avg_masked.2012.mean,viirs_ntl_annual_v21_avg_masked.2013.mean,viirs_ntl_annual_v21_avg_masked.2014.mean,viirs_ntl_annual_v21_avg_masked.2015.mean,viirs_ntl_annual_v21_avg_masked.2016.mean,viirs_ntl_annual_v21_avg_masked.2017.mean,viirs_ntl_annual_v21_avg_masked.2018.mean,viirs_ntl_annual_v21_avg_masked.2019.mean,viirs_ntl_annual_v21_avg_masked.2020.mean,viirs_ntl_annual_v21_avg_masked.2021.mean,Level,gqid,shapeGroup,shapeID,shapeName,shapeType
0,0.0890344474947,0.102378504154,0.100207466835,0.126914558982,0.122096692572,0.213447728323,0.237972801533,0.223821013357,0.287063935682,0.356603870986,ADM2,0,THA,THA-ADM2-46861878B77456438,Akat Amnuai,ADM2
1,1.17846547405,1.33535649235,1.43064143518,1.63881110111,1.75592929555,2.29597340936,2.95839291056,3.13453476476,3.29551295793,3.45820779952,ADM2,1,THA,THA-ADM2-46861878B86341097,Amphawa,ADM2
2,0.192369444787,0.215613614925,0.235156829612,0.231314687894,0.239990873508,0.412969311429,0.488017476733,0.540482013683,0.638313543445,0.69979908625,ADM2,2,THA,THA-ADM2-46861878B30830720,Ao Luek,ADM2
3,0.382000421505,0.413558377607,0.450596646394,0.538057272029,0.622728176308,0.797923255611,1.15769671209,1.3357273271,1.11093143628,1.36899672111,ADM2,3,THA,THA-ADM2-46861878B38226107,Aranyaprathet,ADM2
4,0.134654993924,0.184803750563,0.161727711949,0.201411262199,0.194969861744,0.351958664048,0.359434483306,0.350206827981,0.427563096929,0.493963567609,ADM2,4,THA,THA-ADM2-46861878B50974106,At Samat,ADM2
5,0.492933750711,0.466262041007,0.520347693719,0.598737823579,0.59105090861,0.714081230933,0.838850775735,0.808490472707,0.931769272722,1.1677529903,ADM2,5,THA,THA-ADM2-46861878B31604779,Bacho,ADM2
6,0.336608089477,0.355424963905,0.358862637837,0.414442996693,0.394244629956,0.494198114932,0.489898859297,0.464617816452,0.534407705082,0.606186939709,ADM2,6,THA,THA-ADM2-46861878B64949414,Bamnet Narong,ADM2
7,1.70554817089,1.79362550557,2.05678869288,2.18662381826,2.34541797355,2.68317611865,2.8104973014,2.9477585498,3.16959185621,3.62105739633,ADM2,7,THA,THA-ADM2-46861878B1348916,Ban Bueng,ADM2
8,5.90570250374,5.9337793672,6.98885357643,6.85354643483,7.48870905023,8.56742208722,9.26436558868,10.4693988144,11.3948772388,12.9481369035,ADM2,8,THA,THA-ADM2-46861878B2990351,Ban Chang,ADM2
9,0.119047533903,0.148478540211,0.154943178681,0.212278392998,0.229433082352,0.390340076257,0.488886530075,0.616104192182,0.622817969236,0.742632028565,ADM2,9,THA,THA-ADM2-46861878B30003086,Ban Dan,ADM2
10,0.0753476557918,0.0815125475834,0.0716158475107,0.0940924417655,0.0822285387585,0.111648923058,0.116343759632,0.127771073278,0.14430978352,0.154562597571,ADM2,10,THA,THA-ADM2-46861878B10317958,Ban Dan Lan Hoi,ADM2
11,0.13331787482,0.154053129164,0.138084748158,0.147993949556,0.148905045849,0.250215856463,0.288261249234,0.303468481011,0.364512241196,0.391188203991,ADM2,11,THA,THA-ADM2-46861878B80174851,Ban Dung,ADM2
12,0.360886271708,0.365225134457,0.35532271962,0.464005208155,0.43684422958,0.536479757275,0.581850180304,0.598150684852,0.683302146263,0.730635499417,ADM2,12,THA,THA-ADM2-46861878B66219309,Ban Fang,ADM2
13,0.371557464429,0.404787695024,0.353767677837,0.393852365797,0.346508036258,0.512493935406,0.604555023252,0.831870615387,1.04293870503,1.0359271774,ADM2,13,THA,THA-ADM2-46861878B89938454,Ban Haet,ADM2
14,0.197987610271,0.214315141756,0.27219998485,0.367440398523,0.374050769538,0.477601290122,0.467751452925,0.483355542851,0.51817447235,0.5546343498,ADM2,14,THA,THA-ADM2-46861878B601664,Ban Hong,ADM2
15,0.0460003145665,0.0479554173625,0.0474665089047,0.0508751173114,0.0625147507246,0.0953209915765,0.0819358653429,0.0898560825741,0.10734954741,0.141118313554,ADM2,15,THA,THA-ADM2-46861878B71615132,Ban Kha,ADM2
16,1.61180340561,1.72064387501,1.99375473659,2.22386039857,2.25785406013,2.41016937834,2.70053514471,2.77991827243,3.05556855678,3.69273780779,ADM2,16,THA,THA-ADM2-46861878B93758212,Ban Khai,ADM2
17,0.0214532904299,0.0248260630966,0.0272027947045,0.0264921604353,0.0333635945972,0.0562064276725,0.0604642332621,0.0687764650926,0.067342836971,0.0752229202514,ADM2,17,THA,THA-ADM2-46861878B15796892,Ban Khok,ADM2
18,0.145778209762,0.162001424606,0.167698919831,0.196164782542,0.193418572272,0.25494725032,0.295963665576,0.314245543755,0.351816933115,0.382963252661,ADM2,18,THA,THA-ADM2-46861878B79747864,Ban Khwao,ADM2
19,0.101473319214,0.118496122468,0.113540161293,0.123585670437,0.135533702511,0.21502878944,0.217059664904,0.24565554362,0.272536169687,0.349693804171,ADM2,19,THA,THA-ADM2-46861878B8440153,Ban Kruat,ADM2
20,1.86020532616,1.97182345664,2.21801467548,2.47006579638,2.3934652928,2.49218032084,2.72925517094,2.67914654845,2.98803394043,2.95221512293,ADM2,20,THA,THA-ADM2-46861878B37167431,Ban Laem,ADM2
21,1.39270728768,1.607716703,1.74602975188,2.01371725384,2.18842515927,2.36447008259,2.44702275021,2.50719048656,2.58294401575,2.64745693915,ADM2,21,THA,THA-ADM2-46861878B96506356,Ban Lat,ADM2
22,0.0489763906842,0.0515087934576,0.0527587859195,0.0585565172327,0.0430134720128,0.0609495590514,0.0632624206994,0.0630296014926,0.0730300438941,0.080489857697,ADM2,22,THA,THA-ADM2-46861878B38737584,Ban Luang,ADM2
23,0.0612197383717,0.084617079153,0.0891637623873,0.101913407631,0.113912393977,0.163061989975,0.176287127441,0.184242057506,0.193537098405,0.198021375254,ADM2,23,THA,THA-ADM2-46861878B39690771,Ban Lueam,ADM2
24,0.188964790977,0.211257885327,0.214293128202,0.241436757433,0.20896028766,0.305312030062,0.299824936365,0.362107777078,0.708199455313,0.765713691422,ADM2,24,THA,THA-ADM2-46861878B11996455,Ban Mai Chaiyaphot,ADM2
25,0.255040484092,0.300113667782,0.306159345161,0.363531312091,0.35288746262,0.498320585044,0.471975504255,0.488083796292,0.559886532595,0.588991372087,ADM2,25,THA,THA-ADM2-46861878B43263021,Ban Mi,ADM2
26,1.72367360134,1.91464623375,2.19267050285,2.25146926194,2.28810543304,2.46111607097,2.50737956982,2.63860647828,2.74611237594,2.84317266008,ADM2,26,THA,THA-ADM2-46861878B94084697,Ban Mo,ADM2
27,0.063654179018,0.0745677094064,0.0645768265598,0.0748866336179,0.0710266598269,0.144747361485,0.140780871193,0.14349291754,0.180943168656,0.267122599565,ADM2,27,THA,THA-ADM2-46861878B94741256,Ban Muang,ADM2
28,0.714914579104,0.793097329155,0.904198384048,1.05708975983,1.16117957241,1.44498391647,1.50645694843,1.59101557984,1.67792982165,1.77369957181,ADM2,28,THA,THA-ADM2-46861878B36148528,Ban Na,ADM2
29,0.414266980064,0.438000362391,0.436955498732,0.485250805521,0.567569930533,0.669094382042,0.687563424141,0.79788998379,0.820219869843,0.805883572781,ADM2,29,THA,THA-ADM2-46861878B41482005,Ban Na Doem,ADM2
30,0.255685524474,0.285623689791,0.272284326574,0.275538465715,0.290064891257,0.3567502997,0.354194562198,0.339433157632,0.424599502308,0.409039543638,ADM2,30,THA,THA-ADM2-46861878B77819000,Ban Na San,ADM2
31,0.197440405878,0.225893451166,0.192688934596,0.207725535704,0.240517700393,0.385418832454,0.362617961426,0.3380151432,0.433872630521,0.535710335367,ADM2,31,THA,THA-ADM2-46861878B63605752,Ban Phaeng,ADM2
32,1.29607838598,1.57441644233,1.95975568252,2.1196978013,2.17473917706,2.41524539926,2.57295246744,2.73583807942,3.02025691102,3.15895107084,ADM2,32,THA,THA-ADM2-46861878B46267823,Ban Phaeo,ADM2
33,0.534824261011,0.597076047414,0.615855310869,0.683029741783,0.726877561976,0.962543188025,1.00861277316,1.03668736186,1.12538294615,1.2888816039,ADM2,33,THA,THA-ADM2-46861878B65972057,Ban Phai,ADM2
34,2.11222150303,2.20415228313,2.56646579888,2.98065811053,3.11042140715,3.3659283421,3.25979192692,3.58544233052,3.86650795562,4.60828323512,ADM2,34,THA,THA-ADM2-46861878B41690743,Ban Pho,ADM2
35,0.852522481886,1.05970168851,1.09773467031,1.21873804476,1.36416735062,1.35757383599,1.24354920264,1.1941949079,1.23908899597,1.48817622748,ADM2,35,THA,THA-ADM2-46861878B26829203,Ban Phraek,ADM2
36,0.138318790337,0.144695869984,0.137355857477,0.174885548859,0.174359719824,0.256964414412,0.26726663381,0.250738945895,0.290078737155,0.347316054374,ADM2,36,THA,THA-ADM2-46861878B10407028,Ban Phue,ADM2
37,2.77348035874,2.99334475418,3.17107062413,3.34336788359,3.55794380182,3.89899559265,4.11110826993,4.1696710883,4.33377015243,4.75864587452,ADM2,37,THA,THA-ADM2-46861878B62110500,Ban Pong,ADM2
38,0.0814673415816,0.0821958308124,0.0884244131509,0.102866150504,0.100971294243,0.140708627962,0.138261172419,0.143322814378,0.154879518048,0.217721227807,ADM2,38,THA,THA-ADM2-46861878B31772399,Ban Rai,ADM2
39,0.35145690832,0.355779655201,0.425604422464,0.519477582555,0.51563412687,0.662082880161,0.666427003997,0.673735443233,0.702380808754,0.727131486588,ADM2,39,THA,THA-ADM2-46861878B62371448,Ban Sang,ADM2
40,0.0671128667796,0.0685700557561,0.0609846067656,0.0569196421395,0.0579732036502,0.100961732743,0.108021055204,0.106775967991,0.11565807162,0.114486491457,ADM2,40,THA,THA-ADM2-46861878B69924630,Ban Ta Khun,ADM2
41,0.111648175552,0.121476572537,0.118484393894,0.153122508821,0.153873338841,0.198727033681,0.223977760161,0.25545109303,0.253208885784,0.272757774166,ADM2,41,THA,THA-ADM2-46861878B16614923,Ban Tak,ADM2
42,0.244120032724,0.300157421896,0.307316646255,0.331522146459,0.3137320438,0.421459729529,0.449306661082,0.454825881888,0.481915966254,0.475781339362,ADM2,42,THA,THA-ADM2-46861878B56315320,Ban Thaen,ADM2
43,0.525425292618,0.543511387729,0.515731248983,0.591412290751,0.528362128269,0.658210149655,0.715429575175,0.758405749905,0.86501983944,0.920790390567,ADM2,43,THA,THA-ADM2-46861878B52650242,Ban Thi,ADM2
44,1.32668836109,1.40790450558,1.45031299607,1.56478041486,1.60696732885,1.90744536924,1.89734732505,2.18845912083,2.4298564083,2.59381550511,ADM2,44,THA,THA-ADM2-46861878B30667531,Bang Ban,ADM2
45,4.71018546482,4.91204582313,5.58571403159,5.96001103763,6.00309991833,6.99036704214,6.95545035321,7.4725957236,7.65464497239,8.2373355837,ADM2,45,THA,THA-ADM2-46861878B23740274,Bang Bo,ADM2
46,14.6706909401,15.0061393946,15.7882883983,16.8026967759,16.9985582655,17.0782708378,17.7795635075,18.5599122912,19.0504098185,19.7613941697,ADM2,46,THA,THA-ADM2-46861878B71397322,Bang Bon,ADM2
47,8.79079155848,9.24710713724,10.1181723446,11.5776796962,12.0008617697,12.5795823099,12.9285920426,13.3341189695,13.6705263917,14.3599178243,ADM2,47,THA,THA-ADM2-46861878B43686005,Bang Bua Thong,ADM2
48,0.363627073979,0.370266728347,0.35017169196,0.410522671577,0.441893395774,0.573651805701,0.657108021729,0.741637970269,0.803364338581,0.903927714071,ADM2,48,THA,THA-ADM2-46861878B26276863,Bang Kaeo,ADM2
49,28.0686913747,27.4079096861,28.8353982718,28.3028438831,29.3706507061,30.9210155433,35.2482781967,36.7361712374,34.3401524806,35.4484710958,ADM2,49,THA,THA-ADM2-46861878B68087622,Bang Kapi,ADM2
50,15.7720214264,16.2580874207,16.8735032686,19.0969728055,18.9306335026,19.0863766332,19.5183563872,19.9569533181,20.4931609501,21.981881601,ADM2,50,THA,THA-ADM2-46861878B79871285,Bang Khae,ADM2
51,0.0501049429181,0.0559774471768,0.0542303802006,0.0638638587568,0.067063616312,0.0906634855129,0.0926869189993,0.0805844031809,0.0845081848068,0.0915403189565,ADM2,51,THA,THA-ADM2-46861878B92152867,Bang Khan,ADM2
52,18.5794942311,19.1615930787,20.0600666078,22.1858294344,24.3610021274,25.5684092597,26.4997545566,27.4018941906,27.2656635989,27.9501644729,ADM2,52,THA,THA-ADM2-46861878B17841922,Bang Khen,ADM2
53,0.912876408412,0.919901632151,1.04953548249,1.20666774808,1.31131235523,1.42386745134,1.46963519495,1.60307467994,1.81275673808,1.98053617554,ADM2,53,THA,THA-ADM2-46861878B82298040,Bang Khla,ADM2
54,29.8968745563,29.6337491477,29.4804571819,32.3246425766,35.3753532858,34.4089588798,34.1155729741,33.9123502886,33.5495834124,32.3546958333,ADM2,54,THA,THA-ADM2-46861878B82195275,Bang Kho Laem,ADM2
55,1.55904313222,1.73959074466,1.74061740546,1.95069729234,1.89410743319,2.36949098774,2.68242484255,2.96376301407,3.18940494142,3.68741769148,ADM2,55,THA,THA-ADM2-46861878B62626799,Bang Khonthi,ADM2
56,7.76390037274,8.03748679801,9.01625480498,9.93658283871,10.0843097201,10.4659821051,11.0354434641,11.1078379108,11.520600187,12.5359664907,ADM2,56,THA,THA-ADM2-46861878B54590699,Bang Khun Thian,ADM2
57,1.38485520893,1.37342621919,1.36153397013,1.43802335284,1.67287605188,1.83915581802,2.02633055341,2.07251686461,2.16967393151,2.40656845305,ADM2,57,THA,THA-ADM2-46861878B70869359,Bang Klam,ADM2
58,0.251516597407,0.310709514974,0.289654456549,0.364252858702,0.325805898613,0.468475151214,0.589222689337,0.658782210949,0.707660380424,0.933359013137,ADM2,58,THA,THA-ADM2-46861878B45987752,Bang Krathum,ADM2
59,12.8405029235,13.5733084401,15.2057057065,15.8593067987,16.9948356798,17.6951802072,18.0239859888,18.7411402691,19.5052137176,20.8361153751,ADM2,59,THA,THA-ADM2-46861878B31345097,Bang Kruai,ADM2
60,6.62566994662,7.1082519675,8.00092087063,8.25824476321,8.71078151099,9.25384054449,9.66093695891,10.4986576476,11.0160462446,12.3774573415,ADM2,60,THA,THA-ADM2-46861878B93241977,Bang Lamung,ADM2
61,0.990883937164,1.14580389018,1.23298456568,1.44237242904,1.52799865508,1.77460071109,1.85502868052,1.99825712073,2.05942481219,2.19877321612,ADM2,61,THA,THA-ADM2-46861878B41127828,Bang Len,ADM2
62,0.267862150591,0.314931851985,0.334157191597,0.386012415675,0.337517567575,0.454725623912,0.4419091036,0.451217635709,0.487474299653,0.603852939884,ADM2,62,THA,THA-ADM2-46861878B96008637,Bang Mun Nak,ADM2
63,27.3307443455,27.2275321593,28.0546065743,29.9296457576,30.9511458396,32.4221685851,33.1250183716,33.7788251441,34.1471743258,36.7339695828,ADM2,63,THA,THA-ADM2-46861878B76055654,Bang Na,ADM2
64,0.478954676136,0.528227218887,0.59968398194,0.69067167563,0.724367837177,0.919579180801,1.02930149188,1.05696795517,1.23961266754,1.48548762663,ADM2,64,THA,THA-ADM2-46861878B42615388,Bang Nam Priao,ADM2
65,6.60380716465,7.06703042875,7.66425285245,7.89553318329,7.99568985035,8.54159834874,8.73172539683,9.11823658936,9.0408718933,9.23372425871,ADM2,65,THA,THA-ADM2-46861878B62118157,Bang Pa-In,ADM2
66,2.50354671127,2.55780674015,2.50524778681,2.7438979905,3.05375343087,3.32886244302,3.35612769044,3.61746262739,3.66879034043,3.82079712749,ADM2,66,THA,THA-ADM2-46861878B44752445,Bang Pahan,ADM2
67,6.40466672036,6.53353101893,7.49797607387,7.66025708191,7.72897371168,8.39524801775,8.06751867194,8.46313927097,8.72567073941,10.362994822,ADM2,67,THA,THA-ADM2-46861878B64835403,Bang Pakong,ADM2
68,1.29498735231,1.39405490521,1.60224209957,1.71700631322,1.86394513106,1.97948159663,2.0814513505,2.04964308016,2.24895695726,2.6616529028,ADM2,68,THA,THA-ADM2-46861878B81490998,Bang Phae,ADM2
69,29.7623971978,29.5746715587,29.2976465889,28.8304027016,30.7537460842,32.8754140544,32.5944000363,33.5005831121,33.3994616959,34.2414407754,ADM2,69,THA,THA-ADM2-46861878B41005453,Bang Phlat,ADM2
70,15.9858112886,17.9565450724,19.7090724992,19.9010560191,19.32788485,20.057036111,21.0015450629,22.4122094665,23.3872635665,25.0901099261,ADM2,70,THA,THA-ADM2-46861878B54274801,Bang Phli,ADM2
71,0.725508851854,0.776128241137,0.789918047498,0.964745624045,1.1015902896,1.24255528126,1.27810171614,1.25502218074,1.33618560896,1.45876391158,ADM2,71,THA,THA-ADM2-46861878B58233155,Bang Pla Ma,ADM2
72,0.559755451858,0.675567570281,0.786735021882,0.930206606739,0.95953066286,1.07230913743,1.14848185504,1.24120637887,1.34428422979,1.49035883921,ADM2,72,THA,THA-ADM2-46861878B5481398,Bang Rachan,ADM2
73,47.9496218132,49.235024718,52.1182826988,55.0693385264,58.2694331533,57.925782488,64.8883603186,65.3403137341,57.1771688677,55.5465829879,ADM2,73,THA,THA-ADM2-46861878B74166244,Bang Rak,ADM2
74,0.305543971441,0.507914039908,0.382762890127,0.609814379641,0.508318735595,0.886778524919,0.87682221782,1.09969691667,1.27947528363,1.28378859551,ADM2,74,THA,THA-ADM2-46861878B89125777,Bang Rakam,ADM2
75,1.76687985538,1.9183601722,2.11535169146,2.45365198019,2.53108615992,2.73725229706,2.74768673907,2.90684575691,2.92314834875,3.03910823313,ADM2,75,THA,THA-ADM2-46861878B18260980,Bang Sai,ADM2
76,0.535666778855,0.588469108365,0.577659157034,0.59207434971,0.603439320828,0.758391012409,0.793785845671,0.816697072925,0.811849724325,0.935994390795,ADM2,76,THA,THA-ADM2-46861878B20958123,Bang Sai,ADM2
77,10.8196735745,11.4137105007,13.349066155,13.6499915038,13.5626523568,14.529075299,14.3645735029,14.9013422724,15.4726144556,16.226977003,ADM2,77,THA,THA-ADM2-46861878B9934726,Bang Sao Thong,ADM2
78,0.688156029864,0.720613712064,0.670483507924,0.721089075194,0.668047755814,0.783312639413,0.87491057819,0.930732585286,0.969273615227,0.995029600984,ADM2,78,THA,THA-ADM2-46861878B21150781,Bang Saphan,ADM2
79,0.240022733997,0.26654764968,0.252686230962,0.297098884318,0.268163933789,0.346810572922,0.466935592611,0.571661586871,0.626274497608,0.649444679204,ADM2,79,THA,THA-ADM2-46861878B15478540,Bang Saphan Noi,ADM2
80,24.0338392517,25.0784754394,27.2345156425,27.145958839,29.5178148842,31.3944331618,31.7092143458,30.366978657,30.7656837844,32.3889379613,ADM2,80,THA,THA-ADM2-46861878B90396763,Bang Sue,ADM2
81,6.53533313781,6.88480181086,7.82889614572,8.31033151662,8.65629152591,9.25313443345,9.69456870312,9.94440997077,10.5572082409,11.3340004527,ADM2,81,THA,THA-ADM2-46861878B11298971,Bang Yai,ADM2
82,26.2002285035,25.7610377535,25.6684551766,28.9239732444,30.9227211154,30.4353106675,29.6539833811,31.4110591409,31.0938457471,31.7300603603,ADM2,82,THA,THA-ADM2-46861878B22117414,Bangkok Noi,ADM2
83,30.0561132318,28.9803709643,27.9218700511,28.1925988227,29.8593340736,28.1079203653,31.7727125551,33.4524326253,33.9654364951,34.3674499314,ADM2,83,THA,THA-ADM2-46861878B22590051,Bangkok Yai,ADM2
84,0.185677182487,0.176508401219,0.209810723567,0.227165906606,0.237053227565,0.306477449142,0.331372544467,0.28528081673,0.361058358988,0.567395593539,ADM2,84,THA,THA-ADM2-46861878B35133558,Bannang Sata,ADM2
85,0.174699912323,0.20276937347,0.180908554101,0.230138746287,0.218684034716,0.27914921006,0.299009466465,0.314549861321,0.353555226814,0.503495272526,ADM2,85,THA,THA-ADM2-46861878B95044956,Banphot Phisai,ADM2
86,0.0872416215339,0.0910972934137,0.080700245905,0.0910162426457,0.0853842557166,0.140045901663,0.159182501532,0.177718501272,0.450091193786,0.536713322644,ADM2,86,THA,THA-ADM2-46861878B59719123,Benchalak,ADM2
87,0.21017412936,0.20902662317,0.202386217208,0.190195840851,0.221082167442,0.236631365266,0.273704548511,0.2525544822,0.294116257145,0.372014233543,ADM2,87,THA,THA-ADM2-46861878B90248010,Betong,ADM2
88,0.00975968767347,0.0107912926732,0.0109475914853,0.0106055465309,0.00930664810324,0.0171619420529,0.0248373949434,0.0402832741772,0.0488167162572,0.06134218371,ADM2,88,THA,THA-ADM2-46861878B87942796,Bo Kluea,ADM2
89,0.231562553469,0.245900345473,0.217662834582,0.231587170471,0.230711075303,0.286977035671,0.277370785763,0.270588183435,0.275207859049,0.327209246496,ADM2,89,THA,THA-ADM2-46861878B86170397,Bo Phloi,ADM2
90,0.0564830981451,0.0612776497203,0.0630417000093,0.0813262115294,0.0887469090198,0.107508626156,0.110494280675,0.129718483218,0.136163151321,0.166967344535,ADM2,90,THA,THA-ADM2-46861878B66331673,Bo Rai,ADM2
91,0.167463365342,0.176803188596,0.195579894149,0.225958114722,0.259687475072,0.345039072909,0.391463659185,0.398037340823,0.474128895068,0.631470557701,ADM2,91,THA,THA-ADM2-46861878B76224964,Bo Thong,ADM2
92,0.249818477206,0.322472625608,0.322265921726,0.407530705831,0.423103908813,0.612153477657,0.589325148494,0.638739333859,0.721350868772,0.790086681531,ADM2,92,THA,THA-ADM2-46861878B83331060,Borabue,ADM2
93,0.121703391066,0.147450755143,0.146240628229,0.191427822179,0.20434137817,0.362854260622,0.415174177346,0.511895642302,0.559179260732,0.930192362717,ADM2,93,THA,THA-ADM2-46861878B88071320,Bua Lai,ADM2
94,0.253149626648,0.286623934893,0.305175291223,0.35414461012,0.353165067526,0.441286337132,0.488473866586,0.592828547298,0.68979593329,0.819918254473,ADM2,94,THA,THA-ADM2-46861878B58700659,Bua Yai,ADM2
95,0.0402683356877,0.047245911264,0.0468022751624,0.0464232445921,0.0515271011334,0.099478170195,0.104617717657,0.127748317709,0.14118016271,0.179106401282,ADM2,95,THA,THA-ADM2-46861878B6858863,Buachet,ADM2
96,0.141373173695,0.168016120702,0.157238974191,0.189200497027,0.197867209865,0.313066764891,0.383234076785,0.400292887846,0.479967285734,0.486005637853,ADM2,96,THA,THA-ADM2-46861878B39781881,Bueng Bun,ADM2
97,0.13340581952,0.172899100063,0.155031188644,0.179630236439,0.182729355098,0.31708650652,0.328046418668,0.334829540926,0.399111283769,0.466922028572,ADM2,97,THA,THA-ADM2-46861878B87213096,Bueng Khong Long,ADM2
98,22.1730152268,23.0114591266,24.1544562171,24.4821080504,25.7931632595,25.9547855466,27.2932136582,28.8648642842,28.5891985879,29.7171408693,ADM2,98,THA,THA-ADM2-46861878B21672476,Bueng Kum,ADM2
99,0.202679047726,0.240675870785,0.209710309546,0.241716150376,0.240990156549,0.358069015523,0.409465319613,0.418606286868,0.469279506293,0.642562879077,ADM2,99,THA,THA-ADM2-46861878B2511311,Bueng Na Rang,ADM2
100,0.200738869712,0.20596867224,0.1982839877,0.229713374996,0.284999377909,0.465431016448,0.445596530276,0.491292654253,0.509445115171,0.644734495216,ADM2,100,THA,THA-ADM2-46861878B31719800,Bueng Sam Phan,ADM2
101,0.264187890469,0.322236158556,0.365855823707,0.43382546503,0.37708021591,0.438616419635,0.441052631837,0.441445942932,0.485986874346,0.780250529926,ADM2,101,THA,THA-ADM2-46861878B72182144,Bueng Samakkhi,ADM2
102,0.0580371321408,0.0638768729835,0.0500410853349,0.0972546579492,0.140316525221,0.192060003788,0.181110363048,0.165975276555,0.214406943481,0.235412145491,ADM2,102,THA,THA-ADM2-46861878B41968821,Bung Khla,ADM2
103,0.0486082089096,0.0530598355948,0.0540424723735,0.0647230019825,0.0535984916578,0.0831876450096,0.081339718335,0.0837312055091,0.102099772101,0.11080090338,ADM2,103,THA,THA-ADM2-46861878B46879833,Buntharik,ADM2
104,1.77040346243,1.76230898583,1.96004612556,2.25482338947,2.36003731108,2.53140227296,2.72098854425,2.77296200091,2.7972438244,2.90845467198,ADM2,104,THA,THA-ADM2-46861878B63003884,Cha-Am,ADM2
105,0.111771260449,0.112248743907,0.121147034851,0.128358431109,0.14262917001,0.161108817797,0.177291125948,0.197566884434,0.195691223279,0.250946273018,ADM2,105,THA,THA-ADM2-46861878B91544478,Cha-Uat,ADM2
106,0.0959337979305,0.106127751299,0.100644188656,0.113481636813,0.106901046256,0.156834204158,0.162973532555,0.176793284331,0.18687610949,0.187036408,ADM2,106,THA,THA-ADM2-46861878B79795145,Chae Hom,ADM2
107,0.360814637076,0.359006406038,0.338973040366,0.392413569269,0.445846231331,0.575535260863,0.589063080489,0.58826025914,0.620717505926,0.713963745847,ADM2,107,THA,THA-ADM2-46861878B10475421,Chai Badan,ADM2
108,0.0449265350084,0.0525643989992,0.0473059783786,0.0584751362473,0.0766570774686,0.119713864541,0.11015060032,0.111954707279,0.126880567248,0.13171278169,ADM2,108,THA,THA-ADM2-46861878B84635500,Chai Buri,ADM2
109,0.136099655581,0.147995098399,0.176923073574,0.190538331412,0.184200770626,0.235257793167,0.237198891637,0.259602461692,0.264226375655,0.292157537403,ADM2,109,THA,THA-ADM2-46861878B76526594,Chai Prakan,ADM2
110,0.068233844265,0.08442355117,0.0688024713242,0.0822465631994,0.078928550279,0.134813731079,0.171618985961,0.153425145002,0.198266518993,0.214998033119,ADM2,110,THA,THA-ADM2-46861878B2645252,Chai Wan,ADM2
111,0.255370349275,0.260664077134,0.262191373904,0.241320034714,0.223631582634,0.287454057101,0.309933365424,0.316146588784,0.337705654956,0.339085982535,ADM2,111,THA,THA-ADM2-46861878B91479178,Chaiya,ADM2
112,1.2350813447,1.44240312108,1.52947707544,1.86168966229,2.29362525735,2.72461984127,2.91032270053,3.07865930144,3.26654352148,3.89052013834,ADM2,112,THA,THA-ADM2-46861878B53396125,Chaiyo,ADM2
113,0.0999336947852,0.134203781523,0.130026855118,0.170349637393,0.192641307392,0.260628846102,0.271261908167,0.32133030202,0.358521344921,0.443824078683,ADM2,113,THA,THA-ADM2-46861878B33956931,Chakkarat,ADM2
114,2.29276331825,2.52757753923,2.65132070976,2.7522388318,2.83196476179,3.08794451472,2.91715682198,3.22659398119,3.42579609319,3.71674439853,ADM2,114,THA,THA-ADM2-46861878B41809634,Chaloem Phra Kiat,ADM2
115,0.274966895559,0.327062675758,0.354156270614,0.429295122175,0.512850652946,0.680471639081,0.724516755791,0.723332577688,0.819769740001,0.930758874729,ADM2,115,THA,THA-ADM2-46861878B45162629,Chaloem Phra Kiat,ADM2
116,0.170055208314,0.190308219207,0.162074335386,0.213808879309,0.355834258216,0.461679657658,0.534249102786,0.544364048769,0.599122686431,0.639469105685,ADM2,116,THA,THA-ADM2-46861878B66000918,Chaloem Phra Kiat,ADM2
117,0.00606782746347,0.00885903574599,0.00859400347227,0.0111273515221,0.00854891980277,0.0174422218884,0.014908786191,0.0353298664358,0.0434443643228,0.0387053876529,ADM2,117,THA,THA-ADM2-46861878B77731367,Chaloem Phra Kiat,ADM2
118,0.267881052728,0.298836795491,0.337184775368,0.367938784851,0.36045202898,0.412004469035,0.397172529713,0.40420238392,0.448708998097,0.557134012282,ADM2,118,THA,THA-ADM2-46861878B43399089,Chaloem Phra Kiat,ADM2
119,0.0348572893377,0.0405654720605,0.0312534530212,0.0546238164935,0.0595729540265,0.0987667196129,0.120828079606,0.124884663448,0.152598042606,0.215876636554,ADM2,119,THA,THA-ADM2-46861878B72810881,Chamni,ADM2
120,0.826019666792,0.758554657865,0.818155723947,0.955814442307,0.974065693784,1.07246011548,1.15244237946,1.18851049742,1.36019489179,1.45719687365,ADM2,120,THA,THA-ADM2-46861878B69054298,Chana,ADM2
121,0.0947256016485,0.10218439343,0.0999059354191,0.104760969239,0.100572142284,0.10762374497,0.132476124037,0.132462040606,0.159970664562,0.161501068527,ADM2,121,THA,THA-ADM2-46861878B7525077,Chanae,ADM2
